MISSION=1;MODE=0;I=0; 19.975000
MISSION=1;MODE=0;I=1; 9999.900391
MISSION=1;MODE=0;I=2; 9999.900391
MISSION=1;MODE=0;I=3; 9999.900391
MISSION=2;MODE=0;I=0; 22.250000
MISSION=2;MODE=0;I=1; 9999.900391
MISSION=2;MODE=0;I=2; 9999.900391
MISSION=2;MODE=0;I=3; 9999.900391
MISSION=3;MODE=0;I=0; 23.275000
MISSION=3;MODE=0;I=1; 9999.900391
MISSION=3;MODE=0;I=2; 9999.900391
MISSION=3;MODE=0;I=3; 9999.900391
MISSION=4;MODE=0;I=0; 25.375000
MISSION=4;MODE=0;I=1; 9999.900391
MISSION=4;MODE=0;I=2; 9999.900391
MISSION=4;MODE=0;I=3; 9999.900391
MISSION=5;MODE=0;I=0; 24.225000
MISSION=5;MODE=0;I=1; 9999.900391
MISSION=5;MODE=0;I=2; 9999.900391
MISSION=5;MODE=0;I=3; 9999.900391
MISSION=6;MODE=0;I=0; 17.350000
MISSION=6;MODE=0;I=1; 9999.900391
MISSION=6;MODE=0;I=2; 9999.900391
MISSION=6;MODE=0;I=3; 9999.900391
MISSION=7;MODE=0;I=0; 11.325000
MISSION=7;MODE=0;I=1; 9999.900391
MISSION=7;MODE=0;I=2; 9999.900391
MISSION=7;MODE=0;I=3; 9999.900391
MISSION=8;MODE=0;I=0; 30.125000
MISSION=8;MODE=0;I=1; 9999.900391
MISSION=8;MODE=0;I=2; 9999.900391
MISSION=8;MODE=0;I=3; 9999.900391
MISSION=9;MODE=0;I=0; 38.349998
MISSION=9;MODE=0;I=1; 9999.900391
MISSION=9;MODE=0;I=2; 9999.900391
MISSION=9;MODE=0;I=3; 9999.900391
MISSION=10;MODE=0;I=0; 60.299999
MISSION=10;MODE=0;I=1; 9999.900391
MISSION=10;MODE=0;I=2; 9999.900391
MISSION=10;MODE=0;I=3; 9999.900391
MISSION=11;MODE=0;I=0; 34.125000
MISSION=11;MODE=0;I=1; 9999.900391
MISSION=11;MODE=0;I=2; 9999.900391
MISSION=11;MODE=0;I=3; 9999.900391
MISSION=12;MODE=0;I=0; 28.575001
MISSION=12;MODE=0;I=1; 9999.900391
MISSION=12;MODE=0;I=2; 9999.900391
MISSION=12;MODE=0;I=3; 9999.900391
MISSION=13;MODE=0;I=0; 56.700001
MISSION=13;MODE=0;I=1; 9999.900391
MISSION=13;MODE=0;I=2; 9999.900391
MISSION=13;MODE=0;I=3; 9999.900391
MISSION=14;MODE=0;I=0; 79.949997
MISSION=14;MODE=0;I=1; 9999.900391
MISSION=14;MODE=0;I=2; 9999.900391
MISSION=14;MODE=0;I=3; 9999.900391
MISSION=15;MODE=0;I=0; 48.575001
MISSION=15;MODE=0;I=1; 9999.900391
MISSION=15;MODE=0;I=2; 9999.900391
MISSION=15;MODE=0;I=3; 9999.900391
MISSION=16;MODE=0;I=0; 18.174999
MISSION=16;MODE=0;I=1; 9999.900391
MISSION=16;MODE=0;I=2; 9999.900391
MISSION=16;MODE=0;I=3; 9999.900391
MISSION=1;MODE=200;I=0; 19.000000
MISSION=1;MODE=200;I=1; 9999.900391
MISSION=1;MODE=200;I=2; 9999.900391
MISSION=1;MODE=200;I=3; 9999.900391
MISSION=2;MODE=200;I=0; 20.150000
MISSION=2;MODE=200;I=1; 9999.900391
MISSION=2;MODE=200;I=2; 9999.900391
MISSION=2;MODE=200;I=3; 9999.900391
MISSION=3;MODE=200;I=0; 23.400000
MISSION=3;MODE=200;I=1; 9999.900391
MISSION=3;MODE=200;I=2; 9999.900391
MISSION=3;MODE=200;I=3; 9999.900391
MISSION=4;MODE=200;I=0; 28.750000
MISSION=4;MODE=200;I=1; 9999.900391
MISSION=4;MODE=200;I=2; 9999.900391
MISSION=4;MODE=200;I=3; 9999.900391
MISSION=5;MODE=200;I=0; 19.250000
MISSION=5;MODE=200;I=1; 9999.900391
MISSION=5;MODE=200;I=2; 9999.900391
MISSION=5;MODE=200;I=3; 9999.900391
MISSION=6;MODE=200;I=0; 22.450001
MISSION=6;MODE=200;I=1; 9999.900391
MISSION=6;MODE=200;I=2; 9999.900391
MISSION=6;MODE=200;I=3; 9999.900391
MISSION=7;MODE=200;I=0; 14.075000
MISSION=7;MODE=200;I=1; 9999.900391
MISSION=7;MODE=200;I=2; 9999.900391
MISSION=7;MODE=200;I=3; 9999.900391
MISSION=8;MODE=200;I=0; 26.900000
MISSION=8;MODE=200;I=1; 9999.900391
MISSION=8;MODE=200;I=2; 9999.900391
MISSION=8;MODE=200;I=3; 9999.900391
MISSION=9;MODE=200;I=0; 35.775002
MISSION=9;MODE=200;I=1; 9999.900391
MISSION=9;MODE=200;I=2; 9999.900391
MISSION=9;MODE=200;I=3; 9999.900391
MISSION=10;MODE=200;I=0; 32.299999
MISSION=10;MODE=200;I=1; 9999.900391
MISSION=10;MODE=200;I=2; 9999.900391
MISSION=10;MODE=200;I=3; 9999.900391
MISSION=11;MODE=200;I=0; 30.500000
MISSION=11;MODE=200;I=1; 9999.900391
MISSION=11;MODE=200;I=2; 9999.900391
MISSION=11;MODE=200;I=3; 9999.900391
MISSION=12;MODE=200;I=0; 18.125000
MISSION=12;MODE=200;I=1; 9999.900391
MISSION=12;MODE=200;I=2; 9999.900391
MISSION=12;MODE=200;I=3; 9999.900391
MISSION=13;MODE=200;I=0; 32.200001
MISSION=13;MODE=200;I=1; 9999.900391
MISSION=13;MODE=200;I=2; 9999.900391
MISSION=13;MODE=200;I=3; 9999.900391
MISSION=14;MODE=200;I=0; 59.650002
MISSION=14;MODE=200;I=1; 9999.900391
MISSION=14;MODE=200;I=2; 9999.900391
MISSION=14;MODE=200;I=3; 9999.900391
MISSION=15;MODE=200;I=0; 55.224998
MISSION=15;MODE=200;I=1; 9999.900391
MISSION=15;MODE=200;I=2; 9999.900391
MISSION=15;MODE=200;I=3; 9999.900391
MISSION=16;MODE=200;I=0; 22.450001
MISSION=16;MODE=200;I=1; 9999.900391
MISSION=16;MODE=200;I=2; 9999.900391
MISSION=16;MODE=200;I=3; 9999.900391
MISSION=1;MODE=8;I=0; 17.525000
MISSION=1;MODE=8;I=1; 9999.900391
MISSION=1;MODE=8;I=2; 9999.900391
MISSION=1;MODE=8;I=3; 9999.900391
MISSION=2;MODE=8;I=0; 19.400000
MISSION=2;MODE=8;I=1; 9999.900391
MISSION=2;MODE=8;I=2; 9999.900391
MISSION=2;MODE=8;I=3; 9999.900391
MISSION=3;MODE=8;I=0; 18.924999
MISSION=3;MODE=8;I=1; 9999.900391
MISSION=3;MODE=8;I=2; 9999.900391
MISSION=3;MODE=8;I=3; 9999.900391
MISSION=4;MODE=8;I=0; 23.799999
MISSION=4;MODE=8;I=1; 9999.900391
MISSION=4;MODE=8;I=2; 9999.900391
MISSION=4;MODE=8;I=3; 9999.900391
MISSION=5;MODE=8;I=0; 22.025000
MISSION=5;MODE=8;I=1; 9999.900391
MISSION=5;MODE=8;I=2; 9999.900391
MISSION=5;MODE=8;I=3; 9999.900391
MISSION=6;MODE=8;I=0; 17.174999
MISSION=6;MODE=8;I=1; 9999.900391
MISSION=6;MODE=8;I=2; 9999.900391
MISSION=6;MODE=8;I=3; 9999.900391
MISSION=7;MODE=8;I=0; 12.075000
MISSION=7;MODE=8;I=1; 9999.900391
MISSION=7;MODE=8;I=2; 9999.900391
MISSION=7;MODE=8;I=3; 9999.900391
MISSION=8;MODE=8;I=0; 24.950001
MISSION=8;MODE=8;I=1; 9999.900391
MISSION=8;MODE=8;I=2; 9999.900391
MISSION=8;MODE=8;I=3; 9999.900391
MISSION=9;MODE=8;I=0; 26.525000
MISSION=9;MODE=8;I=1; 9999.900391
MISSION=9;MODE=8;I=2; 9999.900391
MISSION=9;MODE=8;I=3; 9999.900391
MISSION=10;MODE=8;I=0; 40.849998
MISSION=10;MODE=8;I=1; 9999.900391
MISSION=10;MODE=8;I=2; 9999.900391
MISSION=10;MODE=8;I=3; 9999.900391
MISSION=11;MODE=8;I=0; 27.799999
MISSION=11;MODE=8;I=1; 9999.900391
MISSION=11;MODE=8;I=2; 9999.900391
MISSION=11;MODE=8;I=3; 9999.900391
MISSION=12;MODE=8;I=0; 26.975000
MISSION=12;MODE=8;I=1; 9999.900391
MISSION=12;MODE=8;I=2; 9999.900391
MISSION=12;MODE=8;I=3; 9999.900391
MISSION=13;MODE=8;I=0; 39.474998
MISSION=13;MODE=8;I=1; 9999.900391
MISSION=13;MODE=8;I=2; 9999.900391
MISSION=13;MODE=8;I=3; 9999.900391
MISSION=14;MODE=8;I=0; 61.400002
MISSION=14;MODE=8;I=1; 9999.900391
MISSION=14;MODE=8;I=2; 9999.900391
MISSION=14;MODE=8;I=3; 9999.900391
MISSION=15;MODE=8;I=0; 47.900002
MISSION=15;MODE=8;I=1; 9999.900391
MISSION=15;MODE=8;I=2; 9999.900391
MISSION=15;MODE=8;I=3; 9999.900391
MISSION=16;MODE=8;I=0; 17.225000
MISSION=16;MODE=8;I=1; 9999.900391
MISSION=16;MODE=8;I=2; 9999.900391
MISSION=16;MODE=8;I=3; 9999.900391
MISSION=1;MODE=6;I=0; 19.225000
MISSION=1;MODE=6;I=1; 9999.900391
MISSION=1;MODE=6;I=2; 9999.900391
MISSION=1;MODE=6;I=3; 9999.900391
MISSION=2;MODE=6;I=0; 21.174999
MISSION=2;MODE=6;I=1; 9999.900391
MISSION=2;MODE=6;I=2; 9999.900391
MISSION=2;MODE=6;I=3; 9999.900391
MISSION=3;MODE=6;I=0; 22.500000
MISSION=3;MODE=6;I=1; 9999.900391
MISSION=3;MODE=6;I=2; 9999.900391
MISSION=3;MODE=6;I=3; 9999.900391
MISSION=4;MODE=6;I=0; 27.200001
MISSION=4;MODE=6;I=1; 9999.900391
MISSION=4;MODE=6;I=2; 9999.900391
MISSION=4;MODE=6;I=3; 9999.900391
MISSION=5;MODE=6;I=0; 24.125000
MISSION=5;MODE=6;I=1; 9999.900391
MISSION=5;MODE=6;I=2; 9999.900391
MISSION=5;MODE=6;I=3; 9999.900391
MISSION=6;MODE=6;I=0; 19.075001
MISSION=6;MODE=6;I=1; 9999.900391
MISSION=6;MODE=6;I=2; 9999.900391
MISSION=6;MODE=6;I=3; 9999.900391
MISSION=7;MODE=6;I=0; 13.300000
MISSION=7;MODE=6;I=1; 9999.900391
MISSION=7;MODE=6;I=2; 9999.900391
MISSION=7;MODE=6;I=3; 9999.900391
MISSION=8;MODE=6;I=0; 26.025000
MISSION=8;MODE=6;I=1; 9999.900391
MISSION=8;MODE=6;I=2; 9999.900391
MISSION=8;MODE=6;I=3; 9999.900391
MISSION=9;MODE=6;I=0; 25.650000
MISSION=9;MODE=6;I=1; 9999.900391
MISSION=9;MODE=6;I=2; 9999.900391
MISSION=9;MODE=6;I=3; 9999.900391
MISSION=10;MODE=6;I=0; 36.424999
MISSION=10;MODE=6;I=1; 9999.900391
MISSION=10;MODE=6;I=2; 9999.900391
MISSION=10;MODE=6;I=3; 9999.900391
MISSION=11;MODE=6;I=0; 33.924999
MISSION=11;MODE=6;I=1; 9999.900391
MISSION=11;MODE=6;I=2; 9999.900391
MISSION=11;MODE=6;I=3; 9999.900391
MISSION=12;MODE=6;I=0; 24.000000
MISSION=12;MODE=6;I=1; 9999.900391
MISSION=12;MODE=6;I=2; 9999.900391
MISSION=12;MODE=6;I=3; 9999.900391
MISSION=13;MODE=6;I=0; 29.299999
MISSION=13;MODE=6;I=1; 9999.900391
MISSION=13;MODE=6;I=2; 9999.900391
MISSION=13;MODE=6;I=3; 9999.900391
MISSION=14;MODE=6;I=0; 57.075001
MISSION=14;MODE=6;I=1; 9999.900391
MISSION=14;MODE=6;I=2; 9999.900391
MISSION=14;MODE=6;I=3; 9999.900391
MISSION=15;MODE=6;I=0; 33.775002
MISSION=15;MODE=6;I=1; 9999.900391
MISSION=15;MODE=6;I=2; 9999.900391
MISSION=15;MODE=6;I=3; 9999.900391
MISSION=16;MODE=6;I=0; 11.925000
MISSION=16;MODE=6;I=1; 9999.900391
MISSION=16;MODE=6;I=2; 9999.900391
MISSION=16;MODE=6;I=3; 9999.900391
MISSION=1;MODE=1;I=0; 21.500000
MISSION=1;MODE=1;I=1; 9999.900391
MISSION=1;MODE=1;I=2; 9999.900391
MISSION=1;MODE=1;I=3; 9999.900391
MISSION=2;MODE=1;I=0; 19.725000
MISSION=2;MODE=1;I=1; 9999.900391
MISSION=2;MODE=1;I=2; 9999.900391
MISSION=2;MODE=1;I=3; 9999.900391
MISSION=3;MODE=1;I=0; 22.000000
MISSION=3;MODE=1;I=1; 9999.900391
MISSION=3;MODE=1;I=2; 9999.900391
MISSION=3;MODE=1;I=3; 9999.900391
MISSION=4;MODE=1;I=0; 23.275000
MISSION=4;MODE=1;I=1; 9999.900391
MISSION=4;MODE=1;I=2; 9999.900391
MISSION=4;MODE=1;I=3; 9999.900391
MISSION=5;MODE=1;I=0; 22.725000
MISSION=5;MODE=1;I=1; 9999.900391
MISSION=5;MODE=1;I=2; 9999.900391
MISSION=5;MODE=1;I=3; 9999.900391
MISSION=6;MODE=1;I=0; 17.625000
MISSION=6;MODE=1;I=1; 9999.900391
MISSION=6;MODE=1;I=2; 9999.900391
MISSION=6;MODE=1;I=3; 9999.900391
MISSION=7;MODE=1;I=0; 12.800000
MISSION=7;MODE=1;I=1; 9999.900391
MISSION=7;MODE=1;I=2; 9999.900391
MISSION=7;MODE=1;I=3; 9999.900391
MISSION=8;MODE=1;I=0; 39.924999
MISSION=8;MODE=1;I=1; 9999.900391
MISSION=8;MODE=1;I=2; 9999.900391
MISSION=8;MODE=1;I=3; 9999.900391
MISSION=9;MODE=1;I=0; 29.424999
MISSION=9;MODE=1;I=1; 9999.900391
MISSION=9;MODE=1;I=2; 9999.900391
MISSION=9;MODE=1;I=3; 9999.900391
MISSION=10;MODE=1;I=0; 38.775002
MISSION=10;MODE=1;I=1; 9999.900391
MISSION=10;MODE=1;I=2; 9999.900391
MISSION=10;MODE=1;I=3; 9999.900391
MISSION=11;MODE=1;I=0; 38.650002
MISSION=11;MODE=1;I=1; 9999.900391
MISSION=11;MODE=1;I=2; 9999.900391
MISSION=11;MODE=1;I=3; 9999.900391
MISSION=12;MODE=1;I=0; 22.549999
MISSION=12;MODE=1;I=1; 9999.900391
MISSION=12;MODE=1;I=2; 9999.900391
MISSION=12;MODE=1;I=3; 9999.900391
MISSION=13;MODE=1;I=0; 52.224998
MISSION=13;MODE=1;I=1; 9999.900391
MISSION=13;MODE=1;I=2; 9999.900391
MISSION=13;MODE=1;I=3; 9999.900391
MISSION=14;MODE=1;I=0; 65.800003
MISSION=14;MODE=1;I=1; 9999.900391
MISSION=14;MODE=1;I=2; 9999.900391
MISSION=14;MODE=1;I=3; 9999.900391
MISSION=15;MODE=1;I=0; 40.299999
MISSION=15;MODE=1;I=1; 9999.900391
MISSION=15;MODE=1;I=2; 9999.900391
MISSION=15;MODE=1;I=3; 9999.900391
MISSION=16;MODE=1;I=0; 13.900000
MISSION=16;MODE=1;I=1; 9999.900391
MISSION=16;MODE=1;I=2; 9999.900391
MISSION=16;MODE=1;I=3; 9999.900391
MISSION=1;MODE=16;I=0; 24.350000
MISSION=1;MODE=16;I=1; 9999.900391
MISSION=1;MODE=16;I=2; 9999.900391
MISSION=1;MODE=16;I=3; 9999.900391
MISSION=2;MODE=16;I=0; 23.700001
MISSION=2;MODE=16;I=1; 9999.900391
MISSION=2;MODE=16;I=2; 9999.900391
MISSION=2;MODE=16;I=3; 9999.900391
MISSION=3;MODE=16;I=0; 21.924999
MISSION=3;MODE=16;I=1; 9999.900391
MISSION=3;MODE=16;I=2; 9999.900391
MISSION=3;MODE=16;I=3; 9999.900391
MISSION=4;MODE=16;I=0; 31.650000
MISSION=4;MODE=16;I=1; 9999.900391
MISSION=4;MODE=16;I=2; 9999.900391
MISSION=4;MODE=16;I=3; 9999.900391
MISSION=5;MODE=16;I=0; 34.474998
MISSION=5;MODE=16;I=1; 9999.900391
MISSION=5;MODE=16;I=2; 9999.900391
MISSION=5;MODE=16;I=3; 9999.900391
MISSION=6;MODE=16;I=0; 24.025000
MISSION=6;MODE=16;I=1; 9999.900391
MISSION=6;MODE=16;I=2; 9999.900391
MISSION=6;MODE=16;I=3; 9999.900391
MISSION=7;MODE=16;I=0; 20.975000
MISSION=7;MODE=16;I=1; 9999.900391
MISSION=7;MODE=16;I=2; 9999.900391
MISSION=7;MODE=16;I=3; 9999.900391
MISSION=8;MODE=16;I=0; 45.025002
MISSION=8;MODE=16;I=1; 9999.900391
MISSION=8;MODE=16;I=2; 9999.900391
MISSION=8;MODE=16;I=3; 9999.900391
MISSION=9;MODE=16;I=0; 38.724998
MISSION=9;MODE=16;I=1; 9999.900391
MISSION=9;MODE=16;I=2; 9999.900391
MISSION=9;MODE=16;I=3; 9999.900391
MISSION=10;MODE=16;I=0; 87.875000
MISSION=10;MODE=16;I=1; 9999.900391
MISSION=10;MODE=16;I=2; 9999.900391
MISSION=10;MODE=16;I=3; 9999.900391
MISSION=11;MODE=16;I=0; 45.549999
MISSION=11;MODE=16;I=1; 9999.900391
MISSION=11;MODE=16;I=2; 9999.900391
MISSION=11;MODE=16;I=3; 9999.900391
MISSION=12;MODE=16;I=0; 43.575001
MISSION=12;MODE=16;I=1; 9999.900391
MISSION=12;MODE=16;I=2; 9999.900391
MISSION=12;MODE=16;I=3; 9999.900391
MISSION=13;MODE=16;I=0; 59.450001
MISSION=13;MODE=16;I=1; 9999.900391
MISSION=13;MODE=16;I=2; 9999.900391
MISSION=13;MODE=16;I=3; 9999.900391
MISSION=14;MODE=16;I=0; 96.224998
MISSION=14;MODE=16;I=1; 9999.900391
MISSION=14;MODE=16;I=2; 9999.900391
MISSION=14;MODE=16;I=3; 9999.900391
MISSION=15;MODE=16;I=0; 76.949997
MISSION=15;MODE=16;I=1; 9999.900391
MISSION=15;MODE=16;I=2; 9999.900391
MISSION=15;MODE=16;I=3; 9999.900391
MISSION=16;MODE=16;I=0; 79.849998
MISSION=16;MODE=16;I=1; 9999.900391
MISSION=16;MODE=16;I=2; 9999.900391
MISSION=16;MODE=16;I=3; 9999.900391
